Biomarker Name,Food Source,Biological Sample,Analytic Procedure,Literature name
beta-carotene,-,serum,-,ID4968
beta-carotene,-,serum,-,ID5007
beta-carotene,-,plasma,-,ID5030
beta-carotene,-,Plasma,UltraPressure Liquid Chromatography coupled to a Diode Array Detector,ID5162
beta-carotene,fruit and vegetable,plasma,-,ID5222
beta-carotene,carotenoids,"plasma, breastmilk, infant formula",HPLC-diode array detection,ID5248
beta-carotene,-,-,standardized methods,ID5266
beta-carotene,"vegetables, fruit","serum, plasma",-,ID5412
beta-carotene,-,"adipose tissue, cheek cells, plasma",-,ID5446
beta-carotene,-,"phytodetritus, surficial sediment samples (0 to 5 mm), ovary",-,ID546
beta-carotene,-,"Plasma, breastmilk, infant formula",HPLC-diode array detection,ID5487
beta-carotene,beta-carotene,plasma,spectrophotometrically at 460nm after hydrolysis with alcoholic potassium hydroxide followed by extraction with petroleum ether,ID5511
beta-carotene,vegetables,plasma,-,ID596
beta-carotene,plant products,-,-,ID738
beta-carotene,"Mediterranean diet, high-saturated fat diet, low-fat/highcarbohydrate diet, fruit and vegetable intake",Serum or plasma,-,ID854
beta-carotene,-,serum,-,ID91
beta-carotene,-,-,-,ID945
beta-carotene,vegetable juice,"serum, blood, adipocytes",-,ID922
beta-carotene,fruit and vegetables,-,-,ID971
beta-carotene,-,serum,HPLC with diode array detection and ultraviolet detection,PMC10019508
beta-carotene,Mediterranean diet,-,-,PMC10138823
beta-carotene,-,plasma,reversed-phase HPLC using UV detection,PMC10260553
beta-carotene,-,-,-,PMC10325030d
beta-carotene,"fruits, cereals, dairy products, pulses, meat and eggs, fish",blood,HPLC using UV detection,PMC10260635
Beta-carotene,-,-,-,PMC10463670c
beta-carotene,fruit and vegetable intake,Serum,-,PMC10325030e
beta-carotene,Plants' carotenoids,-,-,PMC10464363
beta-carotene,-,blood,-,PMC10666967
beta-carotene,fruit and vegetable consumption,-,-,PMC11283393
beta-carotene,cherry tomato fruit; tomatoes,-,comparing the sample readings to the beta-carotene standard curve,PMC11274346
beta-carotene,total fruit,blood,-,PMC11317775
beta-Carotene,"Dark green vegetables, Orange vegetables",Serum,HPLC,PMC11327204
beta-carotene,-,plasma,reversed-phase HPLC,PMC11351935
beta-Carotene,-,Plasma,-,PMC11393162
beta-carotene,carrot,-,-,PMC11397325
beta-carotene,"fruits, vegetables, fish, cereals, dairy products, meat and eggs","plasma, erythrocyte",HPLC via UV detection,PMC11574821
beta-carotene,total fruit and vegetable intake,-,-,PMC11602792
beta-carotene,dietary intake of beta-carotene; fiber intake; vegetable intake,plasma,reversed-phase HPLC with multiwavelength detection,PMC11662232
beta-carotene,total carotenoids and 汐-carotene,plasma,-,PMC11819945
beta-carotene,Other Vegetables,plasma,-,PMC12313734
beta-carotene,-,-,-,PMC12389302
beta-carotene,vegetable,-,-,PMC2690728
beta-carotene,-,plasma,-,PMC2755047
beta-carotene,-,plasma,-,PMC2884331
beta-carotene,-,serum,HPLC,PMC3257808
beta-carotene,"fruits, vegetables, whole grains, reduced-fat dairy products, nuts, and soy products",serum,-,PMC3309065
beta-carotene,-,serum,-,PMC3417217
beta-carotene,-,-,-,PMC3738233
beta-carotene,-,plasma,-,PMC3738233b
beta-carotene,-,serum,-,PMC4054598
beta-carotene,-,-,-,PMC4110595
beta-carotene,dietary and/or supplemental 汕-carotene,serum,-,PMC4138077
beta-carotene,D; fruits; iodine; vegetables; vitamin B9,blood; plasma,-,PMC4176104
beta-carotene,"apricots, spinach, carrots",plasma,reverse-phase high-performance liquid chromatography method,PMC4704139
beta-carotene,"dietary carotenoids, 汐- and 汕-carotene, lutein, lycopene, 汕-cryptoxanthin, and total carotenoids",plasma,HPLC,PMC4763486
beta-carotene,"supplemental beta-carotene, diet and supplement",adipose tissue,-,PMC5080909
beta-carotene,"microalgae, green alga Dunaliella salina, algae Dunaliella sp.",-,-,PMC5403934
beta-carotene,-,plasma,High performance liquid chromatography,PMC5691763
beta-carotene,-,blood spots on DBS cards,liquid chromatography-UV,PMC5793277
beta-carotene,dietary sources derived mainly from the vegetable kingdom,-,-,PMC5872592
beta-carotene,-,-,beta-carotene bleaching assay,PMC6017349b
beta-carotene,"fruits and vegetables, fruit juice, fruits vegetables and orange juice, fruits and vegetables in liquid form",plasma,HPLC,PMC6060837b
beta-carotene,-,plasma,HPLC,PMC6083628
beta-carotene,"fruits, vegetables",serum,-,PMC6204125
beta-carotene,-,plasma or serum,-,PMC6250988
beta-carotene,-,-,-,PMC6320628
beta-carotene,-,plasma,-,PMC6356665b
beta-carotene,"DASH diet, fruit and vegetable components of different MED scores","plasma, serum",-,PMC6359995b
beta-carotene,-,plasma,reverse-phase HPLC coupled to diode-array detection,PMC6397420
beta-carotene,"plant-based diets, plant foods",plasma,-,PMC6461718
beta-carotene,-,blood,-,PMC6521299
beta-carotene,golden rice,-,-,PMC6706459
beta-carotene,"egg yolks, feed",lyophilised yolks,saponification and diethyl ether extraction in accordance with the EN 12823-1 and EN 12823-2 European standards,PMC6538247
beta-carotene,"Italian EVOO monocultivars (Leccino, Rustica, Carpinetana, Dritta, Gentile di Chieti and Intosso)",-,-,PMC6770023
beta-carotene,fruit and vegetable,heparin plasma,HPLC,PMC6797314
beta-carotene,-,blood,-,PMC7326592
beta-carotene,fruit and vegetable,heparin plasma,High Performance Liquid Chromatography,PMC6797314b
beta-carotene,"carrot, spinach, tomato",serum,HPLC,PMC7551262
beta-carotene,-,-,-,PMC7767148
beta-carotene,fruit and vegetable,plasma,-,PMC7840580
Beta-Carotene,-,serum,high performance liquid chromatography,PMC7802176
beta-carotene,-,plasma,-,PMC7972183
beta-carotene,-,-,-,PMC8099133
beta-carotene,carotenes,serum,-,PMC8151424
beta-carotene,-,Plasma,-,PMC8232705
beta-carotene,-,plasma,high-performance liquid chromatography,PMC8611910
beta-carotene,-,-,-,PMC8634495
beta-carotene,"vegetables, orange-colored fruits, citrus, apricot, carrot, spinach, mango, sweet potato, papaya, squash, Citrus species, C. aurantifolia, C. aurantium, C. clementina, C. grandis, C. hystrix, C. limon, C. limonimedica, C. medica, C. reticulata, C. sinensis",-,-,PMC8510114
beta-carotene,-,serum,high-performance liquid chromatography,PMC8799924
beta-carotene,-,-,-,PMC9019929
beta-carotene,-,serum,-,PMC9169941
beta-carotene,lettuce,-,-,PMC9219965
beta-carotene,-,Plasma,LS-MS,PMC9272417
beta-carotene,-,-,-,PMC9365634
beta-carotene,-,-,High Performance Liquid Chromatography with UV-vis detection at 450nm,PMC9741747b
beta-carotene,"Ultra-processed food intake, diet quality, vegetables, wholegrain","plasma, urine",detected at 450 nm,PMC9772468
beta-carotene,-,serum,-,PMC9839987
beta-carotene,-,serum,-,PMC9918903
beta-caroteno,-,-,-,ID4878
beta-caroten,-,-,-,PMC2780985b
beta-caryophyllene,pasture-feeding in lamb meat,-,-,ID1574
beta-caryophyllene,-,-,Essential oil analysis,PMC12563271
beta-citraurin,Citrus species,-,-,PMC8510114
beta-citronellol,-,-,-,ID2084
beta-citrylglutamate,-,-,LC/MS Neg,PMC5998778b
beta-citrylglutamate,Rice bran,plasma,-,PMC6687089
beta-criptoxanthin,-,-,-,ID1616
beta-CRX,"peach, papaya, citrus fruits such as orange and tangerine, Satsuma mandarin, apricot, chili, loquat, orange, peaches, pepper, papayas, tangerine",serum,reverse-phase high-performance liquid chromatography,ID5357
beta-Cryptoxanthine,-,-,-,ID1032
beta-Cryptoxanthin,-,-,-,ID1082
beta-Cryptoxanthin,-,-,Targeted biomarker analysis,ID1344
beta-cryptoxanthin,-,blood,-,ID1549
beta-cryptoxanthin,organic papaya powder (coated pellets),plasma,-,ID169
beta-cryptoxanthin,papaya; peaches; tangerines; winter squash,-,-,ID1798
beta-cryptoxanthin,"oranges, mango, papaya, cantaloupe, peaches, prunes, squash, butter, tangerine juice, creamed corn, tomatoes, beef, orange juice, papaya juice, creamed spinach, powdered infant formula, fresh vegetables and fruit, particularly green leafy vegetables","plasma, tissue, chylomicrons, serum, liver, neonatal plasma, whole blood, EDTA每plasma, buccal mucosal cells","method for measuring the lipophilic antioxidants, separated lycopene isomers, beta-carotene isomers, alpha-carotene isomers, lutein isomers, zeaxanthin isomers and beta-cryptoxanthin isomers, separated retinol, tocopherols, alpha-carotene, beta-carotene, lycopene, beta-cryptoxanthin and some of their isomers, measured with both UV absorbance and fluorescence detection",ID1576
beta-cryptoxanthin,-,-,-,ID2215
beta-cryptoxanthin,-,Plasma,high-performance liquid chromatography,ID226
beta-cryptoxanthin,-,-,-,ID2270
beta-cryptoxanthin,fruit and vegetable intake,plasma,-,ID2313
beta-cryptoxanthin,-,blood and tissues,-,ID2613
beta-cryptoxanthin,-,"BMCs, plasma, serum",-,ID2864
beta-cryptoxanthin,red peppers and citrus fruit,serum,-,ID293
beta-cryptoxanthin,-,plasma,-,ID3081
beta-cryptoxanthin,-,serum,-,ID313
beta-cryptoxanthin,"fruit, vegetables, and selected multicomponent foods; papayas",adipose tissue; plasma,method described by Hess et al (33) with modifications,ID3137
beta-cryptoxanthin,fruit and vegetables,serum,reverse-phase high-performance liquid chromatography,ID350
beta-cryptoxanthin,-,serum,high-performance liquid chromatography with photodiode array detection,ID3894
beta-cryptoxanthin,enriched foods,plasma,reversed-phase-LC,ID4131
beta-cryptoxanthin,-,plasma,reversed phase high performance liquid chromatography,ID417
beta-cryptoxanthin,-,-,-,ID4247
beta-cryptoxanthin,FAV,plasma,-,ID427
beta-cryptoxanthin,mixed fruit and vegetable,-,-,ID4445
beta-cryptoxanthin,-,plasma,High performance liquid chromatography,ID4561
beta-cryptoxanthin,-,serum,isocratic HPLC,ID4646
beta-cryptoxanthin,-,serum,-,ID4651
beta-cryptoxanthin,vegetable and fruit component of the FFI,plasma,reversed-phased high-performance liquid chromatography,ID4785
beta-cryptoxanthin,-,serum,-,ID4880
beta-cryptoxanthin,-,Serum,-,ID4968
beta-cryptoxanthin,-,plasma,HPLC with UV-vis detection at 450nm,ID5030
beta-cryptoxanthin,fruit,plasma,UltraPressure Liquid Chromatography coupled to a Diode Array Detector,ID5162
beta-cryptoxanthin,-,"Plasma, breastmilk, infant formula",HPLC-diode array detection,ID5248
beta-cryptoxanthin,"Satsuma mandarin, citrus fruits, peach, papaya, orange, tangerine, apricot, chili, loquat, pepper",serum,reverse-phase high-performance liquid chromatography,ID5357
beta-cryptoxanthin,fruit,-,-,ID538
beta-cryptoxanthin,-,plasma,-,ID5412
beta-cryptoxanthin,-,"Plasma, breastmilk, infant formula",HPLC-diode array detection,ID5487
beta-cryptoxanthin,"Fruit and vegetables, Mediterranean diet + VOO, DASH diet, fruit and vegetable diet",serum,-,ID854
beta-cryptoxanthin,fruits,serum,high performance liquid chromatography,ID91
beta-cryptoxanthin,-,"serum, blood",-,ID922
beta-cryptoxanthin,-,blood,-,ID945
beta-cryptoxanthin,total citrus fruits and juices,-,-,ID958
beta-cryptoxanthin,-,-,-,ID971
beta-cryptoxanthin,-,-,-,PMC10019508
beta-cryptoxanthin,-,-,-,PMC10138823
beta-cryptoxanthin,-,-,-,PMC10262995
beta-cryptoxanthin,DASH diet,serum,-,PMC10262995b
beta-cryptoxanthin,-,-,-,PMC10273083
beta-cryptoxanthin,-,-,-,PMC10325030d
beta-cryptoxanthin,"fruit and vegetable intake, orange juice",Serum,-,PMC10325030e
beta-cryptoxanthin,-,blood,-,PMC10666967
beta-cryptoxanthin,"fleshed and citrus fruits, such as tangerines, papayas, oranges, and persimmons",-,-,PMC10900193
beta-cryptoxanthin,"cucumber, orange, tangerine, papaya, citrus fruit, tropical fruits",blood,-,PMC11317775
beta-Cryptoxanthin,"Dark green vegetables, Orange vegetables",Serum,HPLC,PMC11327204
beta-cryptoxanthin,-,-,-,PMC11600117b
beta-cryptoxanthin,-,serum,-,PMC12181105
beta-cryptoxanthin,-,blood plasma,External standard curves,PMC12313734
beta-cryptoxanthin,-,plasma,-,PMC2755047
beta-cryptoxanthin,-,-,-,PMC2884331
beta-cryptoxanthin,-,serum,HPLC,PMC3257808
beta-cryptoxanthin,-,-,-,PMC3309065
beta-cryptoxanthin,-,serum,-,PMC3417217
beta-cryptoxanthin,-,serum,-,PMC4054598
beta-cryptoxanthin,-,serum,-,PMC4138077
beta-cryptoxanthin,AFH meals,serum,-,PMC4400187
beta-cryptoxanthin,-,plasma,-,PMC4577465
beta-cryptoxanthin,fruit,plasma,HPLC,PMC4763486
beta-cryptoxanthin,"tangerines, oranges, grapefruit, mangoes, fruit juices, red peppers",adipose tissue,-,PMC5080909
beta-cryptoxanthin,-,-,-,PMC5403934
beta-cryptoxanthin,-,plasma,High performance liquid chromatography,PMC5691763
beta-cryptoxanthin,-,DBS cards,liquid chromatography-UV,PMC5793277
beta-cryptoxanthin,dietary sources derived mainly from the vegetable kingdom,-,-,PMC5872592
beta-cryptoxanthin,-,plasma,HPLC,PMC6060837b
beta-cryptoxanthin,-,serum,-,PMC6204125
beta-cryptoxanthin,total fruit and citrus fruit,plasma or serum,-,PMC6250988
beta-cryptoxanthin,fruit; whole grains,serum,-,PMC6359995b
beta-cryptoxanthin,-,plasma,reverse-phase HPLC coupled to diode-array detection,PMC6397420
beta-cryptoxanthin,-,blood,-,PMC6521299
beta-cryptoxanthin,fruit and vegetable consumption,heparin plasma,HPLC,PMC6797314
beta-cryptoxanthin,fruit and vegetable,heparin plasma,High Performance Liquid Chromatography,PMC6797314b
beta-cryptoxanthin,apples or pears; blueberries; oranges; peaches or plums; total citrus fruits and juices,-,-,PMC7600452
beta-cryptoxanthin,"orange y orange juice, tangerine, red pepper; orange-colored fruits and vegetables; red-orange foods (orange, tangerine and red peppers); red-orange fruits and juices",blood; serum,"HPLC using a system consisting of a model 600 pump, a Rheodyne injector and a 2998 photodiode array detector",PMC7551262
Beta-Cryptoxanthin,-,-,-,PMC7802176
beta-cryptoxanthin,-,-,-,PMC8099133
beta-cryptoxanthin,fruit and vegetable intake,serum,-,PMC8151424
beta-cryptoxanthin,-,Plasma,-,PMC8232705
beta-cryptoxanthin,-,-,NHANES' laboratory methodology,PMC8486278
beta-cryptoxanthin,"Citrus species, citrus fruits",-,-,PMC8510114
beta-cryptoxanthin,-,plasma,high-performance liquid chromatography,PMC8611910
beta-cryptoxanthin,-,serum,-,PMC8623534
beta-cryptoxanthin,DASH diet,-,-,PMC8634495
beta-cryptoxanthin,-,-,-,PMC8708696
beta-cryptoxanthin,"healthy plant-based foods (e.g., fruits and vegetables)",-,-,PMC9163555
beta-cryptoxanthin,-,serum,-,PMC9169941
beta-cryptoxanthin,-,Plasma,LS-MS,PMC9272417
beta-cryptoxanthin,-,-,-,PMC9365634
beta-cryptoxanthin,-,-,High Performance Liquid Chromatography with UV-vis detection at 450nm,PMC9741747b
beta-cryptoxanthin,-,plasma,detection at 450 nm,PMC9772468
beta-cryptoxanthin,-,-,high performance liquid chromatography with photodiode array detection,PMC9918903
beta-cryptoxantin,carotenoid-rich foods,plasma,-,ID4769
beta-cubebene,-,-,-,ID1574
beta-cubebene,OAS mint,-,-,ID2452
beta-Cyclocitral Glucuronide,Golden Berry,urine,metabolomic analysis,PMC10857591
beta-D-fructose,-,-,-,ID4364
beta-D-Galactopyranose,-,-,-,PMC10808825
beta-D-glucosamine,BMJ,-,-,PMC11979912
beta-D-Glucose,-,-,-,ID4364
beta-D-glucuronic acid,-,-,-,ID1944
beta-eudesmol,-,-,-,ID2084
beta-farnesene,CAS mint,-,-,ID2452
beta-fructans,-,faecal samples,"1H-NMR, UHPLC-MS, anion exchange chromatography, Kjeldahl AOAC method, proprietary kits",ID996
beta-galactose,-,-,-,ID1944
beta-glucan,"oat bran, barley",-,-,ID2311
beta-glucan,Oats,-,-,PMC12189175b
beta-glucose,-,-,-,ID4086
beta-guanidinopropanoate,-,-,LC/MS Pos Early,PMC5998778b
beta-guanidinopropionic acid,-,-,-,ID4579
beta-gurjunene,pasture diets,fat,-,ID1574
beta-HB,ketone body-supplemented diet,-,-,PMC6833482
beta-hexachlorocyclohexane,shrimp,cord blood,-,ID4927
beta-hydroxy-beta-methylbutyrate,-,-,-,ID2607
beta-hydroxy-beta-methylbutyrate,-,-,-,ID4616
beta-hydroxy-beta-methylbutyrate,"nutritional supplement enriched with HMB, calcium, and 25-hydroxy vitamin D",-,-,ID4682
beta-hydroxy-beta-methylbutyrate,-,-,-,ID4893
beta-Hydroxy-beta-Methylbutyrate,Oral liquid nutritional supplement,-,-,ID5378
beta-hydroxy-beta-methylglutaric acid,-,-,-,ID2917
beta-hydroxy-butyrate,diacylglycerol,plasma,-,ID154
beta-hydroxy-butyric acid,-,"serum, follicle fluid",-,PMC8781654
beta-hydroxybutyrate,-,-,-,ID106
beta-hydroxybutyrate,-,-,-,ID1275
beta-hydroxybutyrate,ketogenic diet,brain extracts,-,ID1415
beta-hydroxybutyrate,"ruminant diets, dry matter intake (DMI), digestible organic matter intake (DOMI)",portal blood,-,ID1351
beta-hydroxybutyrate,-,-,-,ID1416
beta-hydroxybutyrate,"high carbohydrate diet, moderate carbohydrate diet, low carbohydrate diet",-,enzymatic colorimetric assay,ID1507
beta-hydroxybutyrate,-,plasma,kits,ID1598
beta-hydroxybutyrate,ketogenic diet,-,-,ID1635
beta-hydroxybutyrate,-,"blood, plasma, milk","spectrophotometric techniques, Fourier transform mid-IR, fluorometric end point analyses",ID1719
beta-hydroxybutyrate,-,-,-,ID1896
beta-hydroxybutyrate,-,-,-,ID2077
beta-hydroxybutyrate,-,-,-,ID2480
beta-hydroxybutyrate,-,follicular fluid,-,ID2733
beta-hydroxybutyrate,-,-,-,ID2692
beta-hydroxybutyrate,ketogenic diet,"serum, gut, blood",-,ID3377
beta-hydroxybutyrate,-,plasma,photometrically with a kit (catalog no. RB 1007) from Randox Laboratories,ID3391
beta-hydroxybutyrate,-,-,-,ID3613
beta-hydroxybutyrate,-,"milk, plasma",enzymatic fluorometric method,ID396
beta-hydroxybutyrate,-,-,enzymatic method,ID3987
beta-hydroxybutyrate,ketogenic diet,blood,-,ID443
beta-hydroxybutyrate,-,plasma,kinetic assay,ID4550
beta-hydroxybutyrate,BG,plasma,enzymatic method of Williamson et al. (1963),ID730
beta-hydroxybutyrate,-,blood serum,-,ID460
beta-hydroxybutyrate,ketogenic diet,-,-,PMC10379841
beta-hydroxybutyrate,saturated fat; whole grain,urine,-,ID856
beta-hydroxybutyrate,-,-,-,PMC10388205
beta-hydroxybutyrate,ketogenic diet,blood,-,PMC10626443b
beta-hydroxybutyrate,ketogenic diet,blood,-,PMC10626443d
beta-hydroxybutyrate,-,plasma,kinetic assay,PMC11381092
beta-hydroxybutyrate,ketogenic diet,"blood, cerebrospinal fluid, urine",-,PMC11390222
beta-hydroxybutyrate,-,-,-,PMC11643373
beta-hydroxybutyrate,-,-,-,PMC11723184
beta-hydroxybutyrate,-,-,-,PMC11931117
beta-hydroxybutyrate,-,urine,-,PMC4077203
beta-hydroxybutyrate,butyrate,-,-,PMC4910123
beta-hydroxybutyrate,-,-,-,PMC5320413
beta-hydroxybutyrate,Ketogenic diet,-,-,PMC5561591
beta-hydroxybutyrate,-,-,-,PMC5834833
beta-hydroxybutyrate,-,blood; serum,-,PMC6650895
beta-hydroxybutyrate,ketogenic diet,blood,-,PMC6672398
beta-hydroxybutyrate,ketone body-supplemented diet,-,-,PMC6833482
beta-hydroxybutyrate,-,blood plasma,enzymatic colorimetric method,PMC8909040
beta-hydroxybutyrate,-,"blood, plasma, serum","clinical auto-analyzer (ILAB-650, Instrumentation Laboratory-Werfen)",PMC9104722
beta-hydroxybutyrate,-,-,-,PMC9370141
beta-hydroxybutyrate,fiber supplementation,-,NMR-based metabolomics,PMC9455659
beta-hydroxybutyrate,-,-,-,PMC9902013
beta-hydroxybutyric acid,-,-,-,ID599
beta-hydroxybutyric acid,-,plasma,enzyme-linked immunosorbent assay,PMC4976856
beta-hydroxyisovalerate,rice bran,-,-,PMC10136752
beta-hydroxyisovalerate,-,-,-,PMC11600117b
beta-hydroxyisovalerate,-,"stool, plasma, urine",-,PMC5654571
beta-hydroxyisovalerate,-,-,LC/MS Polar,PMC5998778b
beta-hydroxyisovaleroylcarnitine,animal protein,-,-,PMC10257224
beta-hydroxyisovaleric acid,-,-,-,PMC10135468
beta-hydroxyisovaleroylcarnitine,Poultry,-,-,PMC10940775
beta-hydroxyisovaleroylcarnitine,RB,stool,metabolomics,PMC5654571
beta-hydroxymyristic acid,-,-,-,PMC12547770
beta-hydroxypentanoate,Triheptanoin,-,-,ID443
beta-ionone epoxide,-,-,-,ID2084
beta-ketoadipate,-,-,-,PMC7605359b
beta-ketopentanoate,Triheptanoin,-,-,ID443
beta-lactose,-,-,-,ID2917
beta-methylamino alanine,"Cyanobacteria, cycads, fruit bats","brains, spinal cords",-,PMC5635055
beta-methylamino-L-alanine,"blue-green algae contaminated food, contaminated seafood and water",human urine,"quantitative high-throughput analytical method, GC-MS, LC-MS, strong cation exchange SPE",PMC7919444
beta-muricholate,ratio of unsaturated to saturated fat component of the HEI-2010,-,-,ID490
beta-muricholic acid,-,-,-,ID1059
beta-oxoacteoside,-,-,-,ID2301
beta-muricholic acid,"gum-arabic, wheat bran","caeca, faeces",-,ID749
beta-Oxoacteoside,-,-,-,PMC11031806
beta-phellandrene,-,-,-,PMC5403934
beta-Pinene,orange juice,-,"solid-phase microextraction, gas chromatography",ID4703
beta-pinene,mint,-,-,ID2452
beta-Pyronene,Citronellyl butyrate,-,-,ID4703
beta-pinene,P. thellungiana (whole plant and roots),-,-,PMC11847532
beta-sitosterols,"Green algae, Codium species",-,-,ID2954
beta-sitosterol,"Potatoes, Fruits, Cheese, Meat and meatproducts",faecal samples,-,ID1475
